person	meeting_title	start_time	end_time	duration_minutes
Person_9	Project Review	2025-07-24 12:30:00	2025-07-24 13:30:00	60
Person_9	Project Review	2025-07-24 13:30:00	2025-07-24 14:15:00	45
Person_9	Design Review	2025-07-24 14:15:00	2025-07-24 15:15:00	60
Person_9	All Hands	2025-07-24 15:15:00	2025-07-24 15:45:00	30
Person_9	Interview	2025-07-25 11:45:00	2025-07-25 12:30:00	45
Person_9	All Hands	2025-07-28 08:45:00	2025-07-28 09:15:00	30
Person_9	Brainstorming	2025-07-28 11:30:00	2025-07-28 12:15:00	45
Person_9	Code Review	2025-07-29 09:00:00	2025-07-29 11:00:00	120
Person_9	Sprint Planning	2025-07-29 11:00:00	2025-07-29 14:00:00	180
Person_9	Brainstorming	2025-07-29 14:00:00	2025-07-29 15:00:00	60
Person_9	Brainstorming	2025-07-30 12:15:00	2025-07-30 13:15:00	60
Person_9	Retrospective	2025-07-30 14:15:00	2025-07-30 15:15:00	60
Person_9	Budget Review	2025-07-30 15:15:00	2025-07-30 15:30:00	15
Person_9	Client Call	2025-07-31 09:30:00	2025-07-31 13:30:00	240
Person_9	All Hands	2025-07-31 13:30:00	2025-07-31 15:30:00	120
Person_9	Product Demo	2025-07-31 15:30:00	2025-07-31 16:00:00	30
Person_9	Technical Discussion	2025-08-01 08:00:00	2025-08-01 08:30:00	30
Person_9	Training Session	2025-08-01 08:30:00	2025-08-01 09:00:00	30
Person_9	1:1 Meeting	2025-08-01 09:00:00	2025-08-01 10:00:00	60
Person_9	Budget Review	2025-08-01 12:15:00	2025-08-01 15:15:00	180
Person_9	Project Review	2025-08-04 10:15:00	2025-08-04 11:00:00	45
Person_9	Retrospective	2025-08-04 11:30:00	2025-08-04 14:30:00	180
Person_9	Product Demo	2025-08-04 14:30:00	2025-08-04 15:00:00	30
Person_9	Technical Discussion	2025-08-05 11:15:00	2025-08-05 13:15:00	120
Person_9	All Hands	2025-08-05 14:45:00	2025-08-05 15:45:00	60
Person_9	Code Review	2025-08-06 08:15:00	2025-08-06 09:15:00	60
Person_9	Sprint Planning	2025-08-06 10:30:00	2025-08-06 11:00:00	30
Person_9	Client Call	2025-08-06 11:30:00	2025-08-06 12:00:00	30
Person_9	All Hands	2025-08-07 08:00:00	2025-08-07 08:30:00	30
Person_9	Planning Meeting	2025-08-07 13:30:00	2025-08-07 15:00:00	90
Person_9	Interview	2025-08-08 09:15:00	2025-08-08 10:45:00	90
Person_9	Stakeholder Meeting	2025-08-08 12:15:00	2025-08-08 14:15:00	120
Person_9	Training Session	2025-08-08 14:15:00	2025-08-08 15:00:00	45
Person_9	Architecture Review	2025-08-11 08:15:00	2025-08-11 10:15:00	120
Person_9	Technical Discussion	2025-08-11 10:15:00	2025-08-11 11:45:00	90
Person_9	Technical Discussion	2025-08-11 11:45:00	2025-08-11 12:15:00	30
Person_9	Planning Meeting	2025-08-11 12:15:00	2025-08-11 13:00:00	45
Person_9	Training Session	2025-08-11 13:00:00	2025-08-11 15:00:00	120
Person_9	Design Review	2025-08-11 15:00:00	2025-08-11 15:30:00	30
Person_9	Team Standup	2025-08-12 08:15:00	2025-08-12 08:30:00	15
Person_9	Architecture Review	2025-08-12 08:30:00	2025-08-12 09:30:00	60
Person_9	Product Demo	2025-08-12 09:30:00	2025-08-12 10:15:00	45
Person_9	Demo	2025-08-12 10:15:00	2025-08-12 13:15:00	180
Person_9	All Hands	2025-08-12 13:15:00	2025-08-12 15:15:00	120
Person_9	Stakeholder Meeting	2025-08-13 09:45:00	2025-08-13 10:30:00	45
Person_9	Project Review	2025-08-13 11:15:00	2025-08-13 11:30:00	15
Person_9	Budget Review	2025-08-13 11:30:00	2025-08-13 15:30:00	240
Person_9	1:1 Meeting	2025-08-13 15:30:00	2025-08-13 16:00:00	30
Person_9	Strategy Session	2025-08-14 11:00:00	2025-08-14 11:15:00	15
Person_9	Interview	2025-08-14 11:45:00	2025-08-14 12:45:00	60
Person_9	Design Review	2025-08-14 12:45:00	2025-08-14 13:15:00	30
Person_9	Budget Review	2025-08-14 13:15:00	2025-08-14 14:45:00	90
Person_9	Code Review	2025-08-15 08:00:00	2025-08-15 11:00:00	180
Person_9	Team Standup	2025-08-15 11:00:00	2025-08-15 12:00:00	60
Person_9	Product Demo	2025-08-15 14:15:00	2025-08-15 15:15:00	60
Person_9	Client Call	2025-08-18 10:30:00	2025-08-18 13:30:00	180
Person_9	Team Standup	2025-08-18 13:30:00	2025-08-18 13:45:00	15
Person_9	Code Review	2025-08-18 13:45:00	2025-08-18 14:45:00	60
Person_9	Code Review	2025-08-19 08:15:00	2025-08-19 08:45:00	30
Person_9	Training Session	2025-08-19 14:00:00	2025-08-19 14:45:00	45
Person_9	Technical Discussion	2025-08-20 08:30:00	2025-08-20 11:30:00	180
Person_9	All Hands	2025-08-20 11:30:00	2025-08-20 11:45:00	15
Person_9	Project Review	2025-08-20 11:45:00	2025-08-20 13:45:00	120
Person_9	All Hands	2025-08-20 13:45:00	2025-08-20 14:15:00	30
Person_9	Demo	2025-08-21 11:15:00	2025-08-21 13:15:00	120
Person_9	Training Session	2025-08-21 13:15:00	2025-08-21 15:15:00	120
Person_9	Client Call	2025-08-22 09:15:00	2025-08-22 09:45:00	30
Person_9	Technical Discussion	2025-08-22 14:30:00	2025-08-22 15:15:00	45
Person_9	Product Demo	2025-08-25 09:00:00	2025-08-25 12:00:00	180
Person_9	Project Review	2025-08-26 09:00:00	2025-08-26 10:30:00	90
Person_9	Design Review	2025-08-26 10:30:00	2025-08-26 14:30:00	240
Person_9	Demo	2025-08-27 09:45:00	2025-08-27 10:00:00	15
Person_9	Stakeholder Meeting	2025-08-28 11:15:00	2025-08-28 13:15:00	120
Person_9	Retrospective	2025-08-29 08:15:00	2025-08-29 09:00:00	45
Person_10	1:1 Meeting	2025-07-21 08:00:00	2025-07-21 08:30:00	30
Person_10	Design Review	2025-07-21 08:45:00	2025-07-21 09:45:00	60
Person_10	Strategy Session	2025-07-21 09:45:00	2025-07-21 10:45:00	60
Person_10	All Hands	2025-07-21 14:45:00	2025-07-21 15:15:00	30
Person_10	Team Standup	2025-07-22 08:30:00	2025-07-22 10:00:00	90
Person_10	Demo	2025-07-22 10:00:00	2025-07-22 10:45:00	45
Person_10	Design Review	2025-07-22 10:45:00	2025-07-22 11:15:00	30
Person_10	Technical Discussion	2025-07-22 12:45:00	2025-07-22 13:15:00	30
Person_10	Technical Discussion	2025-07-23 09:15:00	2025-07-23 09:30:00	15
Person_10	Retrospective	2025-07-24 08:00:00	2025-07-24 12:00:00	240
Person_10	Interview	2025-07-24 12:00:00	2025-07-24 15:00:00	180
Person_10	All Hands	2025-07-25 11:45:00	2025-07-25 13:15:00	90
Person_10	Brainstorming	2025-07-25 13:15:00	2025-07-25 13:30:00	15
Person_10	Project Review	2025-07-28 08:15:00	2025-07-28 12:15:00	240
Person_10	Interview	2025-07-29 11:15:00	2025-07-29 11:30:00	15
Person_10	Product Demo	2025-07-29 13:15:00	2025-07-29 14:15:00	60
Person_10	Training Session	2025-07-30 11:15:00	2025-07-30 13:15:00	120
Person_10	Stakeholder Meeting	2025-07-30 13:15:00	2025-07-30 15:15:00	120
Person_10	Training Session	2025-07-31 08:15:00	2025-07-31 09:15:00	60
Person_10	Code Review	2025-08-01 12:45:00	2025-08-01 14:45:00	120
Person_10	Planning Meeting	2025-08-04 09:15:00	2025-08-04 11:15:00	120
Person_10	Architecture Review	2025-08-04 11:15:00	2025-08-04 11:30:00	15
Person_10	1:1 Meeting	2025-08-04 12:30:00	2025-08-04 14:00:00	90
Person_10	Retrospective	2025-08-04 14:00:00	2025-08-04 15:00:00	60
Person_10	Strategy Session	2025-08-04 15:00:00	2025-08-04 15:15:00	15
Person_10	Stakeholder Meeting	2025-08-05 08:00:00	2025-08-05 09:00:00	60
Person_10	Demo	2025-08-05 09:00:00	2025-08-05 13:00:00	240
Person_10	Demo	2025-08-05 13:00:00	2025-08-05 15:00:00	120
Person_10	All Hands	2025-08-05 15:00:00	2025-08-05 16:00:00	60
Person_10	Client Call	2025-08-06 14:30:00	2025-08-06 15:15:00	45
Person_10	Planning Meeting	2025-08-07 09:00:00	2025-08-07 11:00:00	120
Person_10	Budget Review	2025-08-07 11:00:00	2025-08-07 11:30:00	30
Person_10	Retrospective	2025-08-07 11:30:00	2025-08-07 12:00:00	30
Person_10	Demo	2025-08-07 12:00:00	2025-08-07 15:00:00	180
Person_10	Technical Discussion	2025-08-08 09:45:00	2025-08-08 11:45:00	120
Person_10	Planning Meeting	2025-08-11 09:00:00	2025-08-11 10:30:00	90
Person_10	1:1 Meeting	2025-08-11 12:45:00	2025-08-11 15:45:00	180
Person_10	Technical Discussion	2025-08-11 15:45:00	2025-08-11 16:00:00	15
Person_10	Code Review	2025-08-12 08:30:00	2025-08-12 10:30:00	120
Person_10	Planning Meeting	2025-08-12 10:30:00	2025-08-12 12:30:00	120
Person_10	All Hands	2025-08-12 12:30:00	2025-08-12 13:00:00	30
Person_10	Technical Discussion	2025-08-12 13:15:00	2025-08-12 14:15:00	60
Person_10	Demo	2025-08-12 15:00:00	2025-08-12 15:30:00	30
Person_10	Client Call	2025-08-13 10:00:00	2025-08-13 12:00:00	120
Person_10	Project Review	2025-08-13 13:45:00	2025-08-13 14:45:00	60
Person_10	Architecture Review	2025-08-14 08:45:00	2025-08-14 09:45:00	60
Person_10	Sprint Planning	2025-08-14 09:45:00	2025-08-14 12:45:00	180
Person_10	Demo	2025-08-15 08:00:00	2025-08-15 09:30:00	90
Person_10	Project Review	2025-08-15 09:30:00	2025-08-15 11:00:00	90
Person_10	Retrospective	2025-08-15 11:00:00	2025-08-15 13:00:00	120
Person_10	Brainstorming	2025-08-15 13:00:00	2025-08-15 13:30:00	30
Person_10	Planning Meeting	2025-08-15 13:30:00	2025-08-15 13:45:00	15
Person_10	Project Review	2025-08-15 14:00:00	2025-08-15 14:45:00	45
Person_10	Demo	2025-08-18 08:45:00	2025-08-18 09:00:00	15
Person_10	Sprint Planning	2025-08-18 09:30:00	2025-08-18 10:30:00	60
Person_10	Budget Review	2025-08-18 13:30:00	2025-08-18 15:00:00	90
Person_10	Sprint Planning	2025-08-19 08:00:00	2025-08-19 10:00:00	120
Person_10	1:1 Meeting	2025-08-19 10:00:00	2025-08-19 14:00:00	240
Person_10	Team Standup	2025-08-19 14:00:00	2025-08-19 14:30:00	30
Person_10	Budget Review	2025-08-19 14:30:00	2025-08-19 15:30:00	60
Person_10	Brainstorming	2025-08-19 15:30:00	2025-08-19 16:00:00	30
Person_10	Interview	2025-08-20 09:30:00	2025-08-20 12:30:00	180
Person_10	Design Review	2025-08-20 12:30:00	2025-08-20 13:00:00	30
Person_10	Product Demo	2025-08-20 13:15:00	2025-08-20 13:45:00	30
Person_10	Client Call	2025-08-21 09:15:00	2025-08-21 09:30:00	15
Person_10	Technical Discussion	2025-08-21 10:15:00	2025-08-21 11:15:00	60
Person_10	Product Demo	2025-08-22 09:45:00	2025-08-22 12:45:00	180
Person_10	Architecture Review	2025-08-25 12:30:00	2025-08-25 15:30:00	180
Person_10	Retrospective	2025-08-26 08:30:00	2025-08-26 10:00:00	90
Person_10	Design Review	2025-08-26 10:00:00	2025-08-26 10:45:00	45
Person_10	Technical Discussion	2025-08-26 12:15:00	2025-08-26 12:30:00	15
Person_10	Strategy Session	2025-08-27 14:45:00	2025-08-27 15:45:00	60
Person_10	All Hands	2025-08-28 09:30:00	2025-08-28 12:30:00	180
Person_10	Retrospective	2025-08-29 08:30:00	2025-08-29 09:00:00	30
Person_10	Design Review	2025-08-29 12:15:00	2025-08-29 13:45:00	90
Person_10	Brainstorming	2025-08-29 14:30:00	2025-08-29 14:45:00	15
Person_11	Technical Discussion	2025-07-21 08:45:00	2025-07-21 09:15:00	30
Person_11	All Hands	2025-07-21 11:30:00	2025-07-21 12:00:00	30
Person_11	Technical Discussion	2025-07-21 12:45:00	2025-07-21 13:30:00	45
Person_11	Training Session	2025-07-22 09:15:00	2025-07-22 09:30:00	15
Person_11	Training Session	2025-07-22 11:30:00	2025-07-22 13:30:00	120
Person_11	Brainstorming	2025-07-22 13:30:00	2025-07-22 14:00:00	30
Person_11	Code Review	2025-07-23 10:45:00	2025-07-23 13:45:00	180
Person_11	Team Standup	2025-07-23 13:45:00	2025-07-23 15:15:00	90
Person_11	Architecture Review	2025-07-23 15:15:00	2025-07-23 15:30:00	15
Person_11	Architecture Review	2025-07-24 10:15:00	2025-07-24 11:45:00	90
Person_11	Code Review	2025-07-24 15:15:00	2025-07-24 15:45:00	30
Person_11	Demo	2025-07-25 11:15:00	2025-07-25 15:15:00	240
Person_11	Design Review	2025-07-28 09:30:00	2025-07-28 10:00:00	30
Person_11	Architecture Review	2025-07-28 11:15:00	2025-07-28 12:15:00	60
Person_11	Stakeholder Meeting	2025-07-29 09:00:00	2025-07-29 12:00:00	180
Person_11	Strategy Session	2025-07-29 12:00:00	2025-07-29 12:15:00	15
Person_11	Stakeholder Meeting	2025-07-29 12:15:00	2025-07-29 12:45:00	30
Person_11	Planning Meeting	2025-07-29 12:45:00	2025-07-29 13:00:00	15
Person_11	Interview	2025-07-30 08:00:00	2025-07-30 12:00:00	240
Person_11	1:1 Meeting	2025-07-30 12:00:00	2025-07-30 12:15:00	15
Person_11	Interview	2025-07-30 12:15:00	2025-07-30 13:15:00	60
Person_11	Client Call	2025-07-30 13:15:00	2025-07-30 14:45:00	90
Person_11	Design Review	2025-07-31 10:30:00	2025-07-31 14:30:00	240
Person_11	Technical Discussion	2025-07-31 14:30:00	2025-07-31 15:15:00	45
Person_11	Planning Meeting	2025-08-01 08:15:00	2025-08-01 11:15:00	180
Person_11	Code Review	2025-08-01 11:15:00	2025-08-01 12:15:00	60
Person_11	Team Standup	2025-08-01 12:15:00	2025-08-01 12:45:00	30
Person_11	Sprint Planning	2025-08-01 12:45:00	2025-08-01 13:45:00	60
Person_11	Brainstorming	2025-08-04 10:00:00	2025-08-04 11:00:00	60
Person_11	All Hands	2025-08-04 12:00:00	2025-08-04 12:15:00	15
Person_11	Team Standup	2025-08-04 13:00:00	2025-08-04 13:45:00	45
Person_11	Retrospective	2025-08-05 11:30:00	2025-08-05 13:00:00	90
Person_11	Training Session	2025-08-05 13:00:00	2025-08-05 15:00:00	120
Person_11	Budget Review	2025-08-05 15:00:00	2025-08-05 16:00:00	60
Person_11	Brainstorming	2025-08-06 12:45:00	2025-08-06 14:45:00	120
Person_11	Budget Review	2025-08-07 10:00:00	2025-08-07 11:30:00	90
Person_11	Demo	2025-08-07 11:30:00	2025-08-07 13:30:00	120
Person_11	Project Review	2025-08-07 13:30:00	2025-08-07 14:00:00	30
Person_11	Brainstorming	2025-08-08 08:15:00	2025-08-08 09:15:00	60
Person_11	Training Session	2025-08-11 09:15:00	2025-08-11 13:15:00	240
Person_11	Team Standup	2025-08-11 14:00:00	2025-08-11 14:45:00	45
Person_11	Product Demo	2025-08-12 09:15:00	2025-08-12 10:45:00	90
Person_11	Client Call	2025-08-12 10:45:00	2025-08-12 11:30:00	45
Person_11	Code Review	2025-08-12 11:30:00	2025-08-12 12:30:00	60
Person_11	Technical Discussion	2025-08-12 12:45:00	2025-08-12 13:00:00	15
Person_11	Interview	2025-08-13 09:45:00	2025-08-13 10:15:00	30
Person_11	Demo	2025-08-13 13:45:00	2025-08-13 14:30:00	45
Person_11	Interview	2025-08-14 10:45:00	2025-08-14 13:45:00	180
Person_11	Budget Review	2025-08-14 13:45:00	2025-08-14 15:15:00	90
Person_11	Strategy Session	2025-08-15 09:00:00	2025-08-15 09:45:00	45
Person_11	Planning Meeting	2025-08-15 10:30:00	2025-08-15 11:00:00	30
Person_11	Technical Discussion	2025-08-15 11:15:00	2025-08-15 13:15:00	120
Person_11	1:1 Meeting	2025-08-15 13:15:00	2025-08-15 14:45:00	90
Person_11	Strategy Session	2025-08-15 14:45:00	2025-08-15 15:15:00	30
Person_11	Retrospective	2025-08-15 15:15:00	2025-08-15 15:45:00	30
Person_11	1:1 Meeting	2025-08-18 10:30:00	2025-08-18 11:15:00	45
Person_11	Training Session	2025-08-18 11:45:00	2025-08-18 12:00:00	15
Person_11	Project Review	2025-08-18 12:00:00	2025-08-18 12:45:00	45
Person_11	Planning Meeting	2025-08-18 14:15:00	2025-08-18 15:15:00	60
Person_11	Sprint Planning	2025-08-19 11:15:00	2025-08-19 14:15:00	180
Person_11	Demo	2025-08-20 08:00:00	2025-08-20 10:00:00	120
Person_11	Team Standup	2025-08-20 10:00:00	2025-08-20 11:00:00	60
Person_11	Client Call	2025-08-20 11:00:00	2025-08-20 12:30:00	90
Person_11	Interview	2025-08-20 12:30:00	2025-08-20 13:30:00	60
Person_11	Strategy Session	2025-08-20 13:30:00	2025-08-20 13:45:00	15
Person_11	1:1 Meeting	2025-08-21 08:30:00	2025-08-21 09:15:00	45
Person_11	Design Review	2025-08-21 10:15:00	2025-08-21 11:45:00	90
Person_11	Retrospective	2025-08-22 09:15:00	2025-08-22 10:15:00	60
Person_11	All Hands	2025-08-22 11:30:00	2025-08-22 13:30:00	120
Person_11	Interview	2025-08-22 13:30:00	2025-08-22 15:30:00	120
Person_11	Team Standup	2025-08-25 09:45:00	2025-08-25 10:30:00	45
Person_11	Product Demo	2025-08-26 10:00:00	2025-08-26 13:00:00	180
Person_11	1:1 Meeting	2025-08-26 13:00:00	2025-08-26 13:15:00	15
Person_11	1:1 Meeting	2025-08-26 13:30:00	2025-08-26 15:30:00	120
Person_11	Client Call	2025-08-27 08:15:00	2025-08-27 08:30:00	15
Person_11	Retrospective	2025-08-27 11:45:00	2025-08-27 14:45:00	180
Person_11	Training Session	2025-08-27 14:45:00	2025-08-27 15:15:00	30
Person_11	Sprint Planning	2025-08-28 10:30:00	2025-08-28 10:45:00	15
Person_11	Stakeholder Meeting	2025-08-28 13:30:00	2025-08-28 14:00:00	30
Person_11	Client Call	2025-08-29 10:15:00	2025-08-29 10:45:00	30
Person_11	Client Call	2025-08-29 11:30:00	2025-08-29 12:15:00	45
Person_12	1:1 Meeting	2025-07-21 09:15:00	2025-07-21 10:45:00	90
Person_12	Sprint Planning	2025-07-21 11:00:00	2025-07-21 12:00:00	60
Person_12	Strategy Session	2025-07-21 12:00:00	2025-07-21 16:00:00	240
Person_12	Team Standup	2025-07-22 08:00:00	2025-07-22 09:00:00	60
Person_12	Project Review	2025-07-22 09:00:00	2025-07-22 13:00:00	240
Person_12	Technical Discussion	2025-07-22 13:00:00	2025-07-22 13:30:00	30
Person_12	Planning Meeting	2025-07-23 08:45:00	2025-07-23 09:00:00	15
Person_12	Training Session	2025-07-23 09:15:00	2025-07-23 13:15:00	240
Person_12	Code Review	2025-07-23 13:15:00	2025-07-23 14:45:00	90
Person_12	Budget Review	2025-07-23 15:15:00	2025-07-23 15:30:00	15
Person_12	Retrospective	2025-07-24 08:45:00	2025-07-24 09:30:00	45
Person_12	Retrospective	2025-07-24 10:15:00	2025-07-24 11:15:00	60
Person_12	Training Session	2025-07-24 11:15:00	2025-07-24 15:15:00	240
Person_12	Interview	2025-07-24 15:15:00	2025-07-24 16:00:00	45
Person_12	Sprint Planning	2025-07-25 08:45:00	2025-07-25 09:30:00	45
Person_12	Client Call	2025-07-25 09:30:00	2025-07-25 12:30:00	180
Person_12	1:1 Meeting	2025-07-25 13:45:00	2025-07-25 14:30:00	45
Person_12	Training Session	2025-07-28 08:30:00	2025-07-28 08:45:00	15
Person_12	Brainstorming	2025-07-28 08:45:00	2025-07-28 12:45:00	240
Person_12	Sprint Planning	2025-07-28 12:45:00	2025-07-28 13:15:00	30
Person_12	All Hands	2025-07-28 15:15:00	2025-07-28 15:30:00	15
Person_12	Planning Meeting	2025-07-29 08:00:00	2025-07-29 08:15:00	15
Person_12	Retrospective	2025-07-29 09:15:00	2025-07-29 13:15:00	240
Person_12	Project Review	2025-07-29 13:15:00	2025-07-29 14:15:00	60
Person_12	Demo	2025-07-29 14:15:00	2025-07-29 14:45:00	30
Person_12	Code Review	2025-07-29 14:45:00	2025-07-29 15:15:00	30
Person_12	Product Demo	2025-07-29 15:15:00	2025-07-29 16:00:00	45
Person_12	Code Review	2025-07-30 11:15:00	2025-07-30 14:15:00	180
Person_12	Architecture Review	2025-07-31 08:15:00	2025-07-31 12:15:00	240
Person_12	Product Demo	2025-08-01 08:15:00	2025-08-01 11:15:00	180
Person_12	Retrospective	2025-08-01 11:15:00	2025-08-01 11:30:00	15
Person_12	1:1 Meeting	2025-08-01 11:30:00	2025-08-01 13:30:00	120
Person_12	Product Demo	2025-08-01 13:30:00	2025-08-01 15:00:00	90
Person_12	Design Review	2025-08-01 15:00:00	2025-08-01 16:00:00	60
Person_12	Client Call	2025-08-04 08:15:00	2025-08-04 12:15:00	240
Person_12	Stakeholder Meeting	2025-08-05 12:30:00	2025-08-05 14:00:00	90
Person_12	Sprint Planning	2025-08-06 08:30:00	2025-08-06 12:30:00	240
Person_12	Sprint Planning	2025-08-06 12:30:00	2025-08-06 14:30:00	120
Person_12	Client Call	2025-08-06 14:30:00	2025-08-06 15:30:00	60
Person_12	Brainstorming	2025-08-06 15:30:00	2025-08-06 16:00:00	30
Person_12	Technical Discussion	2025-08-07 09:30:00	2025-08-07 11:00:00	90
Person_12	Technical Discussion	2025-08-07 11:00:00	2025-08-07 15:00:00	240
Person_12	Team Standup	2025-08-07 15:00:00	2025-08-07 15:45:00	45
Person_12	Sprint Planning	2025-08-07 15:45:00	2025-08-07 16:00:00	15
Person_12	Brainstorming	2025-08-08 11:15:00	2025-08-08 11:45:00	30
Person_12	Retrospective	2025-08-11 10:15:00	2025-08-11 11:15:00	60
Person_12	Design Review	2025-08-11 11:15:00	2025-08-11 13:15:00	120
Person_12	Brainstorming	2025-08-12 09:45:00	2025-08-12 10:45:00	60
Person_12	Strategy Session	2025-08-12 12:30:00	2025-08-12 14:30:00	120
Person_12	Product Demo	2025-08-12 14:30:00	2025-08-12 16:00:00	90
Person_12	Planning Meeting	2025-08-13 10:15:00	2025-08-13 11:15:00	60
Person_12	All Hands	2025-08-13 11:15:00	2025-08-13 11:30:00	15
Person_12	Client Call	2025-08-13 12:15:00	2025-08-13 12:30:00	15
Person_12	1:1 Meeting	2025-08-13 13:30:00	2025-08-13 13:45:00	15
Person_12	Product Demo	2025-08-14 09:30:00	2025-08-14 11:00:00	90
Person_12	Stakeholder Meeting	2025-08-14 11:00:00	2025-08-14 14:00:00	180
Person_12	Design Review	2025-08-14 14:00:00	2025-08-14 14:15:00	15
Person_12	Product Demo	2025-08-14 14:15:00	2025-08-14 14:45:00	30
Person_12	Product Demo	2025-08-14 14:45:00	2025-08-14 15:45:00	60
Person_12	Sprint Planning	2025-08-15 11:15:00	2025-08-15 14:15:00	180
Person_12	1:1 Meeting	2025-08-15 14:15:00	2025-08-15 15:45:00	90
Person_12	Training Session	2025-08-15 15:45:00	2025-08-15 16:00:00	15
Person_12	Code Review	2025-08-18 11:30:00	2025-08-18 15:30:00	240
Person_12	Stakeholder Meeting	2025-08-19 09:15:00	2025-08-19 10:00:00	45
Person_12	Design Review	2025-08-19 10:30:00	2025-08-19 11:30:00	60
Person_12	Project Review	2025-08-19 13:45:00	2025-08-19 14:30:00	45
Person_12	Demo	2025-08-20 08:00:00	2025-08-20 09:30:00	90
Person_12	Planning Meeting	2025-08-20 09:30:00	2025-08-20 11:00:00	90
Person_12	Demo	2025-08-20 11:00:00	2025-08-20 11:15:00	15
Person_12	All Hands	2025-08-20 11:15:00	2025-08-20 15:15:00	240
Person_12	Brainstorming	2025-08-20 15:15:00	2025-08-20 15:30:00	15
Person_12	Technical Discussion	2025-08-20 15:30:00	2025-08-20 16:00:00	30
Person_12	Stakeholder Meeting	2025-08-21 09:30:00	2025-08-21 10:30:00	60
Person_12	Product Demo	2025-08-22 12:30:00	2025-08-22 15:30:00	180
Person_12	Budget Review	2025-08-25 11:00:00	2025-08-25 13:00:00	120
Person_12	Demo	2025-08-25 13:30:00	2025-08-25 14:30:00	60
Person_12	Team Standup	2025-08-26 10:15:00	2025-08-26 14:15:00	240
Person_12	Interview	2025-08-26 14:15:00	2025-08-26 14:45:00	30
Person_12	Demo	2025-08-27 08:15:00	2025-08-27 09:15:00	60
Person_12	Retrospective	2025-08-27 09:15:00	2025-08-27 12:15:00	180
Person_12	1:1 Meeting	2025-08-28 10:00:00	2025-08-28 14:00:00	240
Person_12	Interview	2025-08-28 14:00:00	2025-08-28 14:15:00	15
Person_12	Product Demo	2025-08-29 09:15:00	2025-08-29 09:45:00	30
Person_12	Project Review	2025-08-29 12:15:00	2025-08-29 14:15:00	120
Person_13	All Hands	2025-07-21 08:30:00	2025-07-21 11:30:00	180
Person_13	Strategy Session	2025-07-21 11:30:00	2025-07-21 14:30:00	180
Person_13	Strategy Session	2025-07-21 14:30:00	2025-07-21 15:30:00	60
Person_13	Project Review	2025-07-22 08:30:00	2025-07-22 08:45:00	15
Person_13	Code Review	2025-07-23 12:45:00	2025-07-23 13:15:00	30
Person_13	Retrospective	2025-07-24 10:30:00	2025-07-24 14:30:00	240
Person_13	Team Standup	2025-07-24 14:30:00	2025-07-24 14:45:00	15
Person_13	Project Review	2025-07-24 14:45:00	2025-07-24 15:00:00	15
Person_13	Technical Discussion	2025-07-24 15:00:00	2025-07-24 15:30:00	30
Person_13	Design Review	2025-07-25 10:15:00	2025-07-25 10:45:00	30
Person_13	Budget Review	2025-07-25 13:45:00	2025-07-25 15:15:00	90
Person_13	Retrospective	2025-07-28 09:00:00	2025-07-28 10:00:00	60
Person_13	Planning Meeting	2025-07-28 12:00:00	2025-07-28 12:15:00	15
Person_13	1:1 Meeting	2025-07-29 09:00:00	2025-07-29 09:45:00	45
Person_13	Product Demo	2025-07-29 12:30:00	2025-07-29 12:45:00	15
Person_13	All Hands	2025-07-29 13:15:00	2025-07-29 14:45:00	90
Person_13	Strategy Session	2025-07-30 10:30:00	2025-07-30 11:00:00	30
Person_13	Planning Meeting	2025-07-31 09:15:00	2025-07-31 10:00:00	45
Person_13	Sprint Planning	2025-07-31 10:00:00	2025-07-31 12:00:00	120
Person_13	Training Session	2025-07-31 13:15:00	2025-07-31 14:15:00	60
Person_13	Product Demo	2025-08-01 15:15:00	2025-08-01 15:30:00	15
Person_13	Strategy Session	2025-08-04 08:45:00	2025-08-04 10:15:00	90
Person_13	Project Review	2025-08-04 13:30:00	2025-08-04 15:00:00	90
Person_13	Budget Review	2025-08-05 08:45:00	2025-08-05 09:45:00	60
Person_13	Demo	2025-08-05 09:45:00	2025-08-05 10:15:00	30
Person_13	All Hands	2025-08-05 11:00:00	2025-08-05 13:00:00	120
Person_13	Technical Discussion	2025-08-06 12:45:00	2025-08-06 13:30:00	45
Person_13	Technical Discussion	2025-08-06 13:45:00	2025-08-06 15:15:00	90
Person_13	Team Standup	2025-08-07 09:15:00	2025-08-07 12:15:00	180
Person_13	Code Review	2025-08-07 12:15:00	2025-08-07 14:15:00	120
Person_13	Budget Review	2025-08-08 09:30:00	2025-08-08 13:30:00	240
Person_13	All Hands	2025-08-08 13:30:00	2025-08-08 15:00:00	90
Person_13	Stakeholder Meeting	2025-08-11 08:00:00	2025-08-11 08:30:00	30
Person_13	1:1 Meeting	2025-08-11 09:45:00	2025-08-11 12:45:00	180
Person_13	Strategy Session	2025-08-11 12:45:00	2025-08-11 13:30:00	45
Person_13	Product Demo	2025-08-11 13:30:00	2025-08-11 15:00:00	90
Person_13	Technical Discussion	2025-08-11 15:00:00	2025-08-11 15:15:00	15
Person_13	Training Session	2025-08-11 15:15:00	2025-08-11 15:45:00	30
Person_13	Design Review	2025-08-12 09:00:00	2025-08-12 10:30:00	90
Person_13	Architecture Review	2025-08-12 10:30:00	2025-08-12 10:45:00	15
